Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
2980000	17.94	18.02	1381	0.06605714285714286	8.27e-05	6.50534987449646
2990000	18.04	18.04	1387	0.0658857142857143	8.26e-05	7.570600394407908
3000000	18.09	18.09	1391	0.06571428571428573	8.25e-05	6.787017647425333
3010000	18.05	18.09	1396	0.06554285714285715	8.24e-05	6.065459787845612
3020000	18.07	18.09	1400	0.06537142857142858	8.230000000000001e-05	6.1307968378067015
3030000	18.02	18.09	1404	0.06520000000000001	8.22e-05	4.497378389040629
3040000	17.92	18.09	1409	0.06502857142857144	8.21e-05	3.3845739364624023
3050000	17.98	18.09	1413	0.06485714285714286	8.2e-05	3.905376366774241
3060000	17.98	18.09	1418	0.06468571428571429	8.190000000000001e-05	3.678183456261953
3070000	17.98	18.09	1423	0.06451428571428572	8.180000000000001e-05	3.7833444396654765
3080000	17.97	18.09	1427	0.06434285714285715	8.170000000000001e-05	3.788124128182729
3090000	17.99	18.09	1432	0.06417142857142857	8.16e-05	3.4143859783808392
3100000	18.01	18.09	1436	0.064	8.15e-05	3.323018562793732
3110000	18.02	18.09	1441	0.06382857142857143	8.14e-05	3.378121296564738
3120000	18.08	18.09	1446	0.06365714285714286	8.13e-05	3.340970981121063
3130000	18.04	18.09	1451	0.06348571428571428	8.120000000000001e-05	3.866450230280558
3140000	18.06	18.09	1456	0.06331428571428571	8.11e-05	3.8208797256151836
3150000	18.05	18.09	1460	0.06314285714285714	8.1e-05	3.2730886499087015
3160000	18.13	18.13	1465	0.06297142857142857	8.09e-05	3.237914721171061
3170000	18.17	18.17	1470	0.0628	8.08e-05	3.200983464717865
3180000	18.24	18.25	1475	0.06262857142857142	8.070000000000001e-05	3.2977097113927205
3190000	18.3	18.34	1479	0.06245714285714286	8.060000000000001e-05	3.194685705502828
3200000	18.36	18.36	1484	0.062285714285714285	8.05e-05	3.509896632035573
3210000	18.3	18.36	1489	0.06211428571428571	8.04e-05	3.613095243771871
3220000	18.43	18.43	1493	0.06194285714285714	8.03e-05	3.569338834285736
3230000	18.48	18.48	1498	0.06177142857142857	8.02e-05	3.242658793926239
3240000	18.53	18.53	1503	0.0616	8.01e-05	3.2143036206563314
3250000	18.66	18.66	1508	0.06142857142857143	8e-05	3.278627661863963
3260000	18.57	18.66	1513	0.06125714285714286	7.99e-05	3.2448651711146037
3270000	18.6	18.66	1518	0.061085714285714285	7.98e-05	3.2509318312009174
3280000	18.62	18.66	1522	0.06091428571428572	7.97e-05	3.1397155563036603
3290000	18.48	18.66	1527	0.06074285714285715	7.960000000000001e-05	3.1706886172294615
3300000	18.51	18.66	1531	0.060571428571428575	7.950000000000001e-05	3.2824535171190896
3310000	18.55	18.66	1536	0.0604	7.94e-05	3.614112746715546
3320000	18.59	18.66	1542	0.06022857142857143	7.93e-05	3.2536233345667522
3330000	18.61	18.66	1547	0.06005714285714286	7.92e-05	3.2598758498827616
3340000	18.67	18.67	1552	0.059885714285714285	7.91e-05	3.189148493607839
3350000	18.75	18.75	1557	0.05971428571428571	7.900000000000001e-05	3.2257151285807293
3360000	18.8	18.81	1562	0.05954285714285714	7.890000000000001e-05	3.2140767931938172
3370000	18.71	18.81	1566	0.059371428571428575	7.88e-05	3.2223828156789143
3380000	18.69	18.81	1572	0.0592	7.87e-05	3.2522515416145326
3390000	18.8	18.81	1577	0.05902857142857143	7.86e-05	3.257495923837026
3400000	18.89	18.89	1582	0.05885714285714286	7.850000000000001e-05	3.4730792164802553
3410000	18.79	18.89	1587	0.058685714285714285	7.840000000000001e-05	3.284155476093292
3420000	18.81	18.89	1592	0.05851428571428571	7.83e-05	3.274867328008016
3430000	18.69	18.89	1596	0.05834285714285714	7.82e-05	3.362966799736023
3440000	18.71	18.89	1601	0.05817142857142857	7.81e-05	3.950099317232768
3450000	18.61	18.89	1605	0.058	7.8e-05	3.8414481838544208
3460000	18.6	18.89	1610	0.05782857142857143	7.79e-05	3.8928143938382465
3470000	18.66	18.89	1615	0.05765714285714286	7.780000000000001e-05	3.921399466196696
3480000	18.65	18.89	1620	0.057485714285714286	7.77e-05	3.8519519488016765
3490000	18.68	18.89	1624	0.05731428571428571	7.76e-05	3.659136434396108
3500000	18.7	18.89	1629	0.05714285714285715	7.75e-05	3.566644064585368
3510000	18.74	18.89	1634	0.056971428571428576	7.740000000000001e-05	3.476622434457143
3520000	18.74	18.89	1639	0.0568	7.730000000000001e-05	3.593061900138855
3530000	18.72	18.89	1644	0.05662857142857143	7.72e-05	3.341642800966899
3540000	18.75	18.89	1649	0.05645714285714286	7.71e-05	3.2484840234120687
3550000	18.75	18.89	1654	0.056285714285714286	7.7e-05	3.235362235705058
3560000	18.66	18.89	1659	0.056114285714285714	7.69e-05	3.2748658498128256
3570000	18.82	18.89	1665	0.05594285714285714	7.68e-05	3.2002395391464233
3580000	18.81	18.89	1670	0.05577142857142857	7.67e-05	3.211456235249837
3590000	18.79	18.89	1675	0.0556	7.66e-05	3.2290647427241006
3600000	18.73	18.89	1680	0.055428571428571424	7.65e-05	3.2322517156600954
3610000	18.75	18.89	1685	0.05525714285714286	7.64e-05	3.3463223139444986
3620000	18.76	18.89	1690	0.055085714285714286	7.630000000000001e-05	3.282196509838104
3630000	18.78	18.89	1695	0.054914285714285714	7.620000000000001e-05	3.2363710403442383
3640000	18.84	18.89	1700	0.05474285714285714	7.61e-05	3.2662060062090554
3650000	18.97	18.97	1705	0.054571428571428576	7.6e-05	3.2574097235997517
3660000	18.99	19.02	1710	0.0544	7.59e-05	3.2404149413108825
3670000	19.0	19.02	1715	0.05422857142857143	7.58e-05	3.2091715772946676
3680000	18.98	19.03	1720	0.05405714285714285	7.57e-05	3.202226440111796
3690000	19.06	19.06	1726	0.05388571428571429	7.560000000000001e-05	3.220335861047109
3700000	19.11	19.12	1731	0.05371428571428572	7.55e-05	3.2593309839566547
3710000	19.11	19.15	1737	0.05354285714285714	7.54e-05	3.293750584125519
3720000	19.12	19.15	1742	0.05337142857142858	7.53e-05	3.263532590866089
3730000	19.21	19.21	1747	0.0532	7.520000000000001e-05	3.22807727654775
3740000	19.14	19.21	1752	0.05302857142857143	7.510000000000001e-05	3.2496530373891193
3750000	19.2	19.21	1757	0.05285714285714285	7.500000000000001e-05	3.3098729451497397
3760000	19.16	19.22	1762	0.05268571428571429	7.49e-05	3.253689249356588
3770000	19.18	19.22	1767	0.05251428571428571	7.48e-05	3.292448115348816
3780000	19.15	19.22	1772	0.05234285714285714	7.47e-05	3.3027211904525755
3790000	19.24	19.24	1778	0.05217142857142857	7.46e-05	3.2921427289644876
3800000	19.31	19.31	1783	0.052	7.45e-05	3.280576741695404
3810000	19.32	19.32	1788	0.051828571428571425	7.44e-05	3.283552614847819
3820000	19.3	19.34	1793	0.05165714285714286	7.43e-05	3.2906153043111166
3830000	19.34	19.36	1798	0.05148571428571429	7.42e-05	3.420421528816223
3840000	19.39	19.39	1804	0.051314285714285715	7.41e-05	3.3735310713450115
3850000	19.43	19.43	1809	0.05114285714285715	7.400000000000001e-05	3.4395594636599225
3860000	19.49	19.49	1814	0.05097142857142857	7.390000000000001e-05	3.4072752594947815
3870000	19.49	19.49	1820	0.050800000000000005	7.38e-05	3.9453094482421873
3880000	19.5	19.5	1824	0.050628571428571426	7.37e-05	3.422033456961314
3890000	19.42	19.5	1829	0.05045714285714286	7.36e-05	3.2842983841896056
3900000	19.36	19.5	1834	0.05028571428571428	7.35e-05	3.2924315253893535
3910000	19.31	19.5	1839	0.050114285714285715	7.34e-05	3.3984500130017596
3920000	19.31	19.5	1844	0.049942857142857136	7.33e-05	3.2243341406186423
3930000	19.32	19.5	1849	0.04977142857142857	7.32e-05	3.3701740384101866
3940000	19.28	19.5	1854	0.0496	7.31e-05	3.307033121585846
3950000	19.29	19.5	1859	0.049428571428571426	7.3e-05	3.3607456207275392
3960000	19.37	19.5	1865	0.04925714285714286	7.29e-05	3.34250457684199
3970000	19.33	19.5	1870	0.04908571428571428	7.280000000000001e-05	3.239510973294576
3980000	19.29	19.5	1875	0.048914285714285716	7.27e-05	3.387293859322866
